uid,iid,rating,time,timestamp
1068,83,4,2004-02-25,1077638400
1063,83,3,2003-04-08,1049731200
1069,83,3,2004-09-27,1096214400
1070,83,2,2005-03-17,1110988800
101,83,4,2005-10-20,1129737600
1082,83,5,2004-02-03,1075737600
1074,83,4,2002-10-30,1035907200
102,83,5,2002-08-14,1029254400
4075,83,5,2005-08-22,1124640000
1077,83,4,2004-11-02,1099324800
1083,83,4,2004-11-20,1100880000
104,83,5,2005-01-19,1106064000
1089,83,4,2005-07-18,1121616000
1086,83,3,2002-10-13,1034438400
1097,83,4,2003-06-14,1055520000
1087,83,3,2003-10-20,1066579200
4081,83,4,2004-09-02,1094054400
4085,83,4,2005-01-24,1106496000
110,83,5,2004-09-18,1095436800
4092,83,5,2004-12-16,1103126400
3033,83,3,2002-10-10,1034179200
1107,83,2,2004-02-19,1077120000
3042,83,2,2004-02-16,1076860800
4093,83,3,2004-05-21,1085068800
113,83,3,2005-07-09,1120838400
4099,83,4,2002-11-30,1038585600
1124,83,4,2004-03-28,1080403200
1127,83,4,2004-10-06,1096992000
3050,83,4,2002-05-06,1020614400
1133,83,3,2002-12-22,1040486400
1135,83,3,2003-06-01,1054396800
1139,83,4,2003-06-23,1056297600
1134,83,3,2004-06-01,1086019200
1141,83,4,2005-10-25,1130169600
1143,83,4,2002-08-07,1028649600
1145,83,3,2002-10-20,1035043200
590,83,3,2005-08-09,1123516800
1147,83,3,2003-04-07,1049644800
1148,83,5,2005-01-22,1106323200
4108,83,4,2005-12-27,1135612800
1163,83,4,2002-08-04,1028390400
1164,83,4,2003-11-06,1068048000
4124,83,4,2005-07-26,1122307200
1166,83,5,2003-05-11,1052582400
4125,83,5,2004-11-23,1101139200
122,83,4,2005-01-23,1106409600
125,83,5,2005-06-02,1117641600
127,83,3,2005-10-11,1128960000
3076,83,3,2004-01-17,1074268800
1184,83,5,2004-02-27,1077811200
594,83,5,2003-01-16,1042646400
1180,83,3,2004-03-02,1078156800
4127,83,5,2005-01-12,1105459200
130,83,3,2005-09-21,1127232000
4128,83,3,2002-08-05,1028476800
1190,83,4,2002-08-28,1030464000
132,83,4,2004-02-07,1076083200
1193,83,5,2003-11-18,1069084800
1195,83,4,2004-07-13,1089648000
1201,83,4,2003-03-10,1047225600
4136,83,5,2004-11-08,1099843200
138,83,3,2003-06-12,1055347200
1212,83,5,2004-04-04,1081008000
4139,83,3,2004-06-08,1086624000
3100,83,3,2004-03-31,1080662400
1213,83,3,2005-01-22,1106323200
4142,83,4,2005-04-06,1112716800
4150,83,4,2005-10-04,1128355200
4155,83,4,2003-02-14,1045152000
142,83,4,2004-02-14,1076688000
1221,83,3,2004-09-17,1095350400
143,83,5,2005-03-29,1112025600
3109,83,4,2005-06-16,1118851200
4162,83,5,2003-04-30,1051632000
1240,83,4,2004-02-21,1077292800
3115,83,5,2004-10-19,1098115200
1238,83,4,2004-12-29,1104249600
149,83,3,2002-12-17,1040054400
1244,83,3,2003-02-11,1044892800
3121,83,3,2004-05-22,1085155200
1251,83,4,2004-11-30,1101744000
1250,83,3,2004-12-19,1103385600
1245,83,5,2005-01-22,1106323200
4166,83,4,2004-03-28,1080403200
1258,83,4,2004-03-23,1079971200
1256,83,4,2005-06-04,1117814400
1261,83,4,2003-01-15,1042560000
1263,83,4,2002-08-04,1028390400
154,83,4,2002-07-30,1027958400
153,83,2,2003-12-04,1070467200
1268,83,5,2004-01-09,1073577600
1264,83,3,2004-12-27,1104076800
152,83,4,2004-12-31,1104422400
1271,83,4,2005-01-25,1106582400
3130,83,4,2005-04-28,1114617600
1289,83,5,2004-12-26,1103990400
4186,83,3,2002-11-22,1037894400
4190,83,2,2005-08-15,1124035200
156,83,4,2003-07-03,1057161600
1288,83,2,2004-02-23,1077465600
1287,83,4,2004-06-26,1088179200
4193,83,5,2001-01-05,978624000
1294,83,4,2005-07-17,1121529600
4848,83,2,2002-10-06,1033833600
160,83,4,2004-10-14,1097683200
4195,83,5,2005-09-29,1127923200
1307,83,3,2002-08-01,1028131200
1308,83,3,2002-10-08,1034006400
1309,83,4,2004-06-20,1087660800
1316,83,5,2004-09-17,1095350400
1317,83,3,2005-04-09,1112976000
1320,83,3,2005-11-18,1132243200
2711,83,2,2003-01-23,1043251200
1323,83,3,2003-02-17,1045411200
168,83,4,2003-08-19,1061222400
1327,83,3,2004-01-26,1075046400
1333,83,4,2002-11-08,1036684800
3161,83,3,2003-10-26,1067097600
175,83,3,2002-07-30,1027958400
1343,83,3,2003-06-22,1056211200
1346,83,4,2003-08-12,1060617600
1339,83,4,2004-09-18,1095436800
1341,83,3,2004-09-23,1095868800
1348,83,2,2002-08-11,1028995200
176,83,3,2003-01-17,1042732800
1353,83,5,2003-06-25,1056470400
4219,83,4,2003-10-01,1064937600
178,83,3,2004-02-20,1077206400
1351,83,4,2004-10-27,1098806400
1347,83,3,2005-10-12,1129046400
182,83,3,2002-10-10,1034179200
1361,83,2,2000-08-18,966528000
3181,83,4,2005-04-11,1113148800
1360,83,5,2005-10-23,1129996800
4224,83,3,2005-11-12,1131724800
1381,83,3,2002-10-08,1034006400
4228,83,3,2005-01-07,1105027200
1386,83,3,2005-04-01,1112284800
4230,83,2,2004-02-26,1077724800
4233,83,3,2002-10-11,1034265600
1401,83,2,2002-08-03,1028304000
3198,83,3,2005-01-19,1106064000
1407,83,2,2002-08-09,1028822400
1409,83,4,2005-02-03,1107360000
1428,83,4,2002-08-02,1028217600
4250,83,5,2004-01-31,1075478400
197,83,1,2005-04-10,1113062400
198,83,5,2005-07-07,1120665600
4251,83,2,2002-10-10,1034179200
1435,83,3,2002-10-20,1035043200
3212,83,4,2003-06-25,1056470400
4254,83,4,2004-12-08,1102435200
1442,83,4,2005-03-28,1111939200
1444,83,4,2005-11-26,1132934400
4262,83,4,2005-08-08,1123430400
4258,83,4,2004-04-04,1081008000
1454,83,5,2005-07-21,1121875200
205,83,4,2004-04-13,1081785600
1458,83,3,2004-02-17,1076947200
1455,83,4,2005-04-01,1112284800
4267,83,5,2005-09-30,1128009600
3226,83,3,2005-10-19,1129651200
1462,83,2,2003-09-22,1064160000
1464,83,5,2003-05-30,1054224000
3228,83,2,2004-06-11,1086883200
3230,83,3,2004-03-30,1080576000
1477,83,3,2003-03-21,1048176000
1482,83,4,2004-04-21,1082476800
211,83,3,2004-05-11,1084204800
1479,83,4,2004-12-15,1103040000
1481,83,4,2005-03-03,1109779200
3241,83,3,2002-09-04,1031068800
4277,83,5,2004-06-14,1087142400
1496,83,4,2002-08-11,1028995200
1497,83,3,2004-05-07,1083859200
4284,83,4,2004-10-02,1096646400
1498,83,2,2005-01-19,1106064000
3250,83,3,2005-03-29,1112025600
1505,83,3,2002-10-31,1035993600
1509,83,2,2003-01-16,1042646400
216,83,4,2003-12-18,1071676800
217,83,5,2005-10-12,1129046400
1526,83,4,2002-11-05,1036425600
1523,83,4,2004-05-17,1084723200
1528,83,5,2003-11-29,1070035200
4291,83,4,2004-05-26,1085500800
1529,83,3,2005-04-11,1113148800
4293,83,3,2005-10-01,1128096000
1532,83,5,2005-11-15,1131984000
2722,83,4,2003-09-25,1064419200
1538,83,4,2005-01-02,1104595200
1540,83,3,2004-02-02,1075651200
1541,83,4,2003-01-19,1042905600
4298,83,3,2004-02-11,1076428800
1544,83,4,2003-01-22,1043164800
1546,83,4,2003-05-14,1052841600
1548,83,4,2004-02-27,1077811200
4299,83,3,2004-02-08,1076169600
4301,83,4,2004-05-26,1085500800
1542,83,4,2004-11-16,1100534400
1560,83,3,2004-05-29,1085760000
1555,83,5,2003-07-07,1057507200
3271,83,1,2004-05-18,1084809600
1580,83,5,2004-01-13,1073923200
1581,83,3,2004-05-12,1084291200
1590,83,4,2004-04-15,1081958400
1589,83,2,2005-06-01,1117555200
230,83,1,2005-10-06,1128528000
1593,83,4,2003-02-20,1045670400
1595,83,3,2004-11-07,1099756800
3284,83,5,2000-06-25,961862400
231,83,2,2003-01-17,1042732800
1601,83,5,2004-11-06,1099670400
1609,83,5,2005-12-28,1135699200
2733,83,4,2004-12-29,1104249600
2732,83,3,2005-07-04,1120406400
1618,83,3,2001-12-04,1007395200
1627,83,2,2004-04-05,1081094400
4336,83,3,2005-03-03,1109779200
4338,83,3,2004-04-04,1081008000
1631,83,3,2002-11-18,1037548800
1632,83,3,2003-06-01,1054396800
4342,83,5,2004-02-19,1077120000
1642,83,4,2005-01-28,1106841600
1644,83,3,2003-01-06,1041782400
1654,83,1,2003-01-20,1042992000
1657,83,4,2004-11-23,1101139200
4351,83,5,2005-05-27,1117123200
1662,83,4,2004-02-19,1077120000
1668,83,4,2002-02-07,1013011200
1675,83,4,2004-06-22,1087833600
1689,83,4,2003-02-13,1045065600
259,83,4,2004-05-06,1083772800
1681,83,4,2002-10-08,1034006400
1683,83,5,2003-09-24,1064332800
1684,83,4,2004-01-04,1073145600
1693,83,3,2005-04-21,1114012800
1697,83,4,2005-08-11,1123689600
263,83,4,2005-08-14,1123948800
1702,83,3,2003-02-21,1045756800
1703,83,3,2003-03-28,1048780800
1705,83,3,2003-11-25,1069689600
1715,83,4,2003-02-12,1044979200
1716,83,3,2003-02-24,1046016000
1717,83,2,2003-04-13,1050163200
1718,83,4,2004-05-31,1085932800
266,83,5,2003-06-20,1056038400
267,83,1,2004-02-19,1077120000
1720,83,4,2005-01-12,1105459200
3355,83,5,2005-10-24,1130083200
1725,83,3,2001-02-20,982598400
1726,83,4,2003-11-21,1069344000
276,83,3,2005-07-31,1122739200
1733,83,4,2003-09-03,1062518400
273,83,4,2004-08-10,1092067200
1732,83,4,2005-01-07,1105027200
277,83,4,2005-06-11,1118419200
1744,83,4,2004-02-03,1075737600
1745,83,4,2003-12-26,1072368000
4382,83,3,2002-08-08,1028736000
4383,83,4,2004-03-01,1078070400
4387,83,4,2004-10-14,1097683200
1767,83,2,2002-09-01,1030809600
1777,83,4,2003-01-19,1042905600
1771,83,4,2004-01-24,1074873600
283,83,4,2004-04-14,1081872000
1780,83,4,2000-05-23,959011200
1781,83,4,2002-10-09,1034092800
4396,83,3,2003-12-17,1071590400
1787,83,4,2004-11-17,1100620800
288,83,3,2005-03-16,1110902400
289,83,2,2002-08-01,1028131200
4403,83,4,2005-01-23,1106409600
1796,83,3,2005-04-03,1112457600
1799,83,5,2005-07-06,1120579200
1800,83,4,2002-09-16,1032105600
1809,83,4,2004-01-18,1074355200
3397,83,3,2003-05-31,1054310400
1804,83,4,2003-06-16,1055692800
4408,83,3,2003-12-02,1070294400
1808,83,3,2004-09-20,1095609600
4411,83,4,2004-11-09,1099929600
3400,83,4,2005-02-05,1107532800
4412,83,4,2005-03-03,1109779200
1811,83,1,2003-01-10,1042128000
1812,83,5,2004-03-05,1078416000
1818,83,3,2003-10-23,1066838400
4419,83,4,2004-11-04,1099497600
4420,83,3,2002-08-02,1028217600
1822,83,4,2003-06-16,1055692800
4424,83,4,2004-01-06,1073318400
4421,83,3,2003-11-14,1068739200
3411,83,3,2005-02-12,1108137600
1843,83,5,2003-12-23,1072108800
298,83,2,2005-09-16,1126800000
1854,83,3,2002-10-18,1034870400
1845,83,3,2003-12-21,1071936000
1848,83,4,2002-11-16,1037376000
1855,83,4,2003-10-19,1066492800
300,83,5,2005-12-07,1133884800
1858,83,3,2003-03-31,1049040000
1863,83,3,2005-04-08,1112889600
640,83,3,2005-11-07,1131292800
1872,83,4,2004-03-08,1078675200
1873,83,4,2004-02-23,1077465600
2750,83,4,2003-12-15,1071417600
1877,83,4,2002-08-18,1029600000
1882,83,4,2004-05-01,1083340800
1885,83,3,2001-10-27,1004112000
1897,83,4,2005-01-19,1106064000
4446,83,3,2005-04-05,1112630400
310,83,1,2005-07-15,1121356800
1905,83,4,2004-01-18,1074355200
312,83,3,2002-07-28,1027785600
1906,83,4,2004-01-10,1073664000
1907,83,5,2004-12-12,1102780800
3454,83,5,2005-06-01,1117555200
4452,83,4,2005-07-02,1120233600
4462,83,1,2005-07-23,1122048000
4453,83,4,2002-11-18,1037548800
4454,83,3,2003-03-27,1048694400
4459,83,3,2005-02-02,1107273600
1923,83,5,2002-09-09,1031500800
1927,83,3,2003-03-31,1049040000
1936,83,3,2004-02-29,1077984000
1921,83,4,2004-01-28,1075219200
1935,83,4,2005-07-02,1120233600
1942,83,5,2004-01-14,1074009600
4470,83,3,2004-06-20,1087660800
1944,83,4,2004-12-20,1103472000
1945,83,3,2005-01-23,1106409600
3480,83,3,2003-06-23,1056297600
1954,83,4,2004-06-01,1086019200
4477,83,4,2004-04-10,1081526400
1965,83,4,2003-03-21,1048176000
1963,83,4,2004-02-02,1075651200
4481,83,4,2004-09-24,1095955200
1956,83,3,2004-12-15,1103040000
1967,83,1,2000-06-30,962294400
325,83,3,2005-12-01,1133366400
334,83,4,2003-04-01,1049126400
328,83,5,2002-09-09,1031500800
3492,83,4,2004-01-30,1075392000
1984,83,4,2004-11-29,1101657600
4484,83,4,2005-09-20,1127145600
4487,83,4,2003-03-25,1048521600
335,83,3,2003-07-19,1058544000
1992,83,4,2005-04-11,1113148800
1997,83,4,2005-06-03,1117728000
2004,83,4,2003-10-27,1067184000
4494,83,5,2002-09-10,1031587200
4495,83,2,2002-07-30,1027958400
4873,83,3,2005-12-14,1134489600
2007,83,5,2005-12-31,1135958400
2011,83,4,2002-10-01,1033401600
2013,83,4,2004-02-02,1075651200
4502,83,4,2004-04-14,1081872000
2019,83,3,2003-12-08,1070812800
2022,83,2,2003-02-26,1046188800
2029,83,3,2004-02-13,1076601600
2031,83,4,2004-09-22,1095782400
2035,83,4,2000-12-13,976636800
2044,83,4,2005-01-19,1106064000
2036,83,4,2002-11-01,1036080000
2038,83,4,2003-02-13,1045065600
2040,83,3,2003-12-05,1070553600
2048,83,4,2003-09-02,1062432000
2049,83,4,2003-07-13,1058025600
2051,83,3,2005-03-28,1111939200
4874,83,5,2005-09-30,1128009600
348,83,3,2004-06-15,1087228800
350,83,5,2004-03-26,1080230400
4514,83,5,2005-02-11,1108051200
4515,83,4,2005-04-30,1114790400
2069,83,3,2000-09-03,967910400
4875,83,3,2000-03-15,953049600
4519,83,5,2002-11-14,1037203200
3536,83,3,2004-05-19,1084896000
356,83,2,2000-06-25,961862400
4525,83,4,2004-04-02,1080835200
359,83,5,2005-08-03,1122998400
4530,83,5,2004-11-08,1099843200
358,83,2,2005-02-07,1107705600
2080,83,3,2005-11-25,1132848000
4534,83,4,2002-12-02,1038758400
4535,83,4,2004-01-20,1074528000
363,83,5,2004-03-28,1080403200
2092,83,4,2005-06-08,1118160000
365,83,3,2004-05-11,1084204800
369,83,4,2005-07-08,1120752000
2119,83,4,2002-11-12,1037030400
2120,83,4,2004-06-11,1086883200
4553,83,3,2004-11-20,1100880000
374,83,4,2005-01-10,1105286400
2134,83,4,2003-10-23,1066838400
4560,83,4,2004-03-02,1078156800
376,83,3,2004-04-21,1082476800
2140,83,3,2004-10-08,1097164800
2138,83,5,2004-11-27,1101484800
3584,83,3,2005-12-10,1134144000
4562,83,2,2004-03-08,1078675200
2154,83,3,2004-11-26,1101398400
382,83,4,2004-11-18,1100707200
383,83,3,2001-03-21,985104000
2159,83,4,2003-02-17,1045411200
2162,83,4,2003-09-08,1062950400
4567,83,4,2005-04-09,1112976000
4884,83,3,2002-09-17,1032192000
2168,83,4,2003-01-25,1043424000
2171,83,4,2003-01-01,1041350400
2172,83,4,2004-11-16,1100534400
2183,83,4,2005-07-11,1121011200
4577,83,3,2000-05-29,959529600
2177,83,3,2002-10-27,1035648000
4578,83,5,2003-03-28,1048780800
2187,83,4,2005-02-12,1108137600
2192,83,4,2004-02-29,1077984000
2194,83,4,2003-07-25,1059062400
4596,83,5,2004-04-21,1082476800
4598,83,1,2005-01-29,1106928000
4601,83,4,2003-03-05,1046793600
406,83,1,2002-12-31,1041264000
4603,83,4,2003-11-04,1067875200
2209,83,4,2003-03-24,1048435200
4606,83,3,2004-01-26,1075046400
4605,83,4,2004-10-04,1096819200
3628,83,3,2005-11-17,1132156800
2769,83,4,2000-05-20,958752000
2217,83,5,2003-05-24,1053705600
2224,83,3,2004-03-02,1078156800
2240,83,4,2002-10-10,1034179200
2242,83,3,2002-12-30,1041177600
4612,83,5,2003-11-11,1068480000
2245,83,4,2005-01-20,1106150400
4614,83,5,2005-02-06,1107619200
4620,83,3,2000-11-15,974217600
2256,83,4,2005-07-26,1122307200
415,83,3,2003-08-17,1061049600
2254,83,4,2004-04-16,1082044800
4621,83,5,2004-10-01,1096560000
2246,83,3,2004-10-10,1097337600
2257,83,4,2001-12-03,1007308800
4887,83,5,2002-10-23,1035302400
3651,83,3,2004-02-17,1076947200
2263,83,3,2004-10-14,1097683200
2261,83,4,2004-11-15,1100448000
2260,83,5,2004-11-23,1101139200
2265,83,3,2002-10-08,1034006400
2266,83,4,2002-12-02,1038758400
2267,83,3,2004-04-29,1083168000
2276,83,4,2005-08-28,1125158400
660,83,4,2005-02-06,1107619200
423,83,4,2005-04-01,1112284800
4635,83,4,2004-05-09,1084032000
4637,83,4,2004-10-04,1096819200
2278,83,3,2005-02-11,1108051200
4889,83,2,2005-09-26,1127664000
425,83,2,2000-01-27,948902400
4644,83,4,2005-09-07,1126022400
4648,83,4,2003-03-21,1048176000
435,83,3,2005-07-28,1122480000
437,83,4,2005-09-13,1126540800
2309,83,3,2003-02-21,1045756800
4660,83,3,2003-05-29,1054137600
2310,83,5,2003-11-20,1069257600
2325,83,4,2002-09-01,1030809600
443,83,1,2003-10-10,1065715200
2321,83,4,2003-02-21,1045756800
444,83,4,2004-05-11,1084204800
2320,83,3,2005-09-20,1127145600
2322,83,5,2005-10-12,1129046400
2330,83,4,2000-11-08,973612800
2333,83,4,2003-02-13,1045065600
2335,83,4,2002-07-30,1027958400
2343,83,3,2005-08-08,1123430400
2337,83,3,2003-07-14,1058112000
2339,83,4,2003-08-05,1060012800
2340,83,3,2005-01-28,1106841600
2347,83,3,2004-11-17,1100620800
2358,83,4,2002-09-08,1031414400
2349,83,4,2002-09-18,1032278400
2359,83,5,2005-07-29,1122566400
4668,83,4,2003-12-07,1070726400
2351,83,4,2003-11-10,1068393600
2352,83,4,2003-01-20,1042992000
4674,83,4,2005-09-04,1125763200
3712,83,4,2004-12-06,1102262400
2355,83,5,2005-06-02,1117641600
2366,83,3,2004-01-20,1074528000
2371,83,4,2004-01-23,1074787200
2378,83,4,2003-11-10,1068393600
2386,83,4,2005-08-23,1124726400
4687,83,3,2004-12-22,1103644800
4685,83,3,2005-01-19,1106064000
4691,83,3,2003-03-24,1048435200
2392,83,4,2003-03-23,1048348800
2396,83,3,2003-07-04,1057248000
4894,83,5,2003-10-02,1065024000
4693,83,4,2005-02-01,1107187200
3739,83,3,2005-12-24,1135353600
461,83,4,2003-01-22,1043164800
460,83,4,2004-10-17,1097942400
4696,83,3,2005-09-19,1127059200
4700,83,3,2004-01-16,1074182400
2413,83,4,2004-04-14,1081872000
2414,83,5,2003-11-03,1067788800
3750,83,4,2005-08-22,1124640000
2416,83,4,2003-07-13,1058025600
2418,83,4,2004-06-25,1088092800
672,83,3,2002-11-22,1037894400
4707,83,3,2003-10-06,1065369600
2426,83,4,2004-05-08,1083945600
4712,83,4,2004-02-04,1075824000
2429,83,4,2004-04-14,1081872000
4710,83,5,2004-04-07,1081267200
2424,83,4,2005-09-16,1126800000
2434,83,4,2003-04-24,1051113600
476,83,3,2004-02-18,1077033600
4718,83,3,2005-01-31,1107100800
481,83,4,2005-04-28,1114617600
2450,83,3,2005-09-15,1126713600
2452,83,5,2005-12-23,1135267200
2454,83,3,2003-02-12,1044979200
3776,83,4,2004-01-19,1074441600
2457,83,4,2004-02-12,1076515200
2460,83,4,2003-03-20,1048089600
2462,83,5,2003-06-20,1056038400
2455,83,2,2004-12-11,1102694400
2787,83,3,2005-03-28,1111939200
4721,83,5,2005-11-03,1130947200
489,83,5,2004-01-03,1073059200
2481,83,3,2002-03-30,1017417600
2482,83,4,2003-01-20,1042992000
2488,83,4,2004-02-01,1075564800
3786,83,4,2004-06-07,1086537600
4736,83,3,2005-03-29,1112025600
2492,83,4,2005-04-01,1112284800
2493,83,4,2005-07-04,1120406400
4737,83,4,2005-11-14,1131897600
2495,83,4,2002-10-18,1034870400
2505,83,4,2003-02-13,1045065600
2515,83,3,2005-01-06,1104940800
4742,83,3,2005-02-11,1108051200
501,83,3,2005-07-14,1121270400
2517,83,4,2002-07-31,1028044800
2520,83,4,2003-12-10,1070985600
499,83,3,2004-01-12,1073836800
2790,83,3,2004-09-24,1095955200
500,83,4,2004-10-04,1096819200
4752,83,3,2003-05-25,1053792000
3811,83,3,2005-11-28,1133107200
675,83,4,2003-09-17,1063728000
2538,83,4,2004-04-06,1081180800
505,83,4,2004-02-04,1075824000
2539,83,4,2004-03-30,1080576000
2537,83,4,2005-01-03,1104681600
3825,83,5,2005-01-19,1106064000
2542,83,4,2005-04-05,1112630400
2554,83,4,2002-11-17,1037462400
2547,83,3,2002-08-15,1029340800
2549,83,3,2003-03-20,1048089600
2558,83,4,2004-05-26,1085500800
2557,83,3,2004-10-02,1096646400
2568,83,3,2003-10-08,1065542400
512,83,3,2004-02-25,1077638400
4768,83,4,2004-02-25,1077638400
4775,83,2,2005-01-30,1107014400
2581,83,3,2002-11-01,1036080000
2583,83,3,2003-01-03,1041523200
4781,83,3,2003-03-03,1046620800
4783,83,4,2005-04-29,1114704000
2602,83,4,2002-07-28,1027785600
4793,83,4,2005-07-26,1122307200
2605,83,4,2004-01-22,1074700800
2621,83,4,2003-12-08,1070812800
2618,83,3,2005-04-14,1113408000
2626,83,3,2005-05-01,1114876800
535,83,3,2001-11-12,1005494400
534,83,4,2002-10-13,1034438400
532,83,4,2004-05-06,1083772800
4801,83,3,2004-10-11,1097424000
4806,83,4,2004-12-29,1104249600
4813,83,4,2002-12-22,1040486400
4812,83,3,2005-09-04,1125763200
2631,83,4,2005-05-05,1115222400
2645,83,3,2003-04-12,1050076800
4817,83,5,2005-01-28,1106841600
2650,83,4,2005-11-09,1131465600
4822,83,3,2004-01-12,1073836800
2803,83,3,2004-04-13,1081785600
2658,83,4,2004-09-17,1095350400
543,83,4,2005-04-11,1113148800
2659,83,5,2005-04-29,1114704000
3883,83,3,2005-12-05,1133712000
2668,83,4,2002-10-29,1035820800
4834,83,5,2002-07-31,1028044800
2663,83,4,2002-09-10,1031587200
2669,83,4,2003-06-18,1055865600
4949,84,4,2005-08-16,1124121600
3893,84,3,2002-12-02,1038758400
2810,84,5,2005-08-28,1125158400
8,84,4,2004-07-07,1089129600
553,84,2,2004-11-17,1100620800
12,84,4,2005-06-06,1117987200
2820,84,4,2004-09-14,1095091200
2848,84,4,2003-02-21,1045756800
2844,84,5,2004-12-07,1102348800
797,84,3,2003-03-29,1048867200
27,84,3,2003-09-11,1063209600
820,84,3,2003-10-17,1066320000
37,84,3,2004-08-19,1092844800
3939,84,3,2003-01-22,1043164800
2683,84,4,2003-05-05,1052064000
43,84,1,2005-06-08,1118160000
884,84,2,2003-08-11,1060531200
50,84,4,2004-08-02,1091376000
926,84,5,2004-03-08,1078675200
59,84,3,2005-08-07,1123344000
4001,84,4,2003-05-20,1053360000
70,84,4,2005-10-10,1128873600
1002,84,1,2003-05-14,1052841600
1024,84,4,2004-07-21,1090339200
1029,84,2,2003-02-14,1045152000
2991,84,4,2003-03-14,1047571200
1043,84,4,2003-05-26,1053878400
1070,84,1,2005-03-25,1111680000
3011,84,1,2005-06-23,1119456000
102,84,1,2003-05-12,1052668800
105,84,4,2003-02-11,1044892800
103,84,5,2003-12-08,1070812800
110,84,3,2005-04-03,1112457600
111,84,3,2004-07-20,1090252800
2696,84,2,2003-11-11,1068480000
3078,84,3,2005-08-22,1124640000
3076,84,3,2005-04-08,1112889600
130,84,3,2005-11-08,1131379200
1185,84,3,2002-07-05,1025798400
3096,84,2,2003-03-31,1049040000
4139,84,1,2004-01-08,1073491200
145,84,4,2004-01-09,1073577600
597,84,3,2005-09-15,1126713600
1243,84,1,2004-01-28,1075219200
3126,84,2,2004-08-17,1092672000
4173,84,1,2004-01-26,1075046400
1275,84,3,2002-11-21,1037808000
1292,84,1,2005-02-01,1107187200
4196,84,3,2005-07-11,1121011200
1316,84,2,2005-01-07,1105027200
3163,84,4,2004-05-07,1083859200
4851,84,4,2003-09-16,1063641600
186,84,3,2004-04-19,1082304000
190,84,4,2005-06-05,1117900800
193,84,3,2005-01-06,1104940800
197,84,1,2005-09-19,1127059200
201,84,5,2003-08-19,1061222400
2717,84,3,2004-08-22,1093104000
4266,84,3,2004-10-25,1098633600
3223,84,4,2005-06-16,1118851200
3226,84,1,2003-02-27,1046275200
1461,84,3,2005-04-03,1112457600
4272,84,4,2003-07-06,1057420800
1509,84,3,2003-05-23,1053619200
217,84,5,2005-10-12,1129046400
1537,84,1,2004-02-09,1076256000
4302,84,5,2004-08-06,1091721600
4855,84,3,2003-05-04,1051977600
4331,84,2,2003-08-22,1061481600
1613,84,5,2002-08-04,1028390400
3304,84,3,2003-01-11,1042214400
1621,84,4,2003-01-23,1043251200
